[2024-03-31 12:24:10,196 INFO com.maybestore.Test_Register_Maybi] - Step 1 - Sendkey Lastname
[2024-04-07 14:30:26,503 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:30:27,091 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:30:27,503 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:30:27,967 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:30:28,517 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:30:28,707 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:30:30,093 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:30:53,814 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:30:55,131 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:30:57,322 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:30:57,322 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:30:57,848 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:30:58,271 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:30:58,867 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:30:59,198 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:30:59,504 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:30:59,803 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:31:06,571 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:31:09,334 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:31:12,470 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:31:12,470 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:31:13,269 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:31:14,358 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:31:15,160 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:31:15,707 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:31:16,474 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:31:18,157 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:31:42,099 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:31:42,607 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:31:44,901 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:31:44,902 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:32:18,088 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:32:18,505 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:32:19,674 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:32:19,676 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:32:19,948 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:32:20,065 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:32:20,149 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:32:20,230 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:32:20,314 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:32:20,397 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:32:23,662 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:32:24,232 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:32:26,252 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:32:26,253 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:32:26,591 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:32:26,916 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:32:27,400 INFO com.maybestore.Register_demo] - Step 5: Sendkey email test69354@gmail.com
[2024-04-07 14:32:27,412 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:32:27,704 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:32:27,869 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:32:31,531 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:32:32,354 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:32:35,429 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:32:35,430 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:32:35,859 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:32:36,448 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:32:36,859 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:32:37,029 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:32:37,190 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:32:38,732 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:33:03,401 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:33:04,187 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:33:06,946 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:33:06,947 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:33:07,392 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:33:07,978 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:33:08,476 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:33:08,729 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:33:09,097 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:33:09,363 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:33:16,611 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:33:18,727 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:33:22,531 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:33:22,532 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:33:23,717 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:33:24,862 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:33:25,132 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:33:25,368 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:33:26,016 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:33:27,682 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:33:52,348 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:33:52,627 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:33:55,952 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:33:55,952 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:33:56,350 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:33:56,761 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:33:57,334 INFO com.maybestore.Register_demo] - Step 5: Sendkey email :test9260@gmail.com
[2024-04-07 14:33:57,334 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:33:57,483 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:33:58,687 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:34:03,031 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:34:03,619 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:34:06,043 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:34:06,043 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:34:06,673 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:34:07,006 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:34:07,449 INFO com.maybestore.Register_demo] - Step 5: Sendkey email test10838@gmail.com
[2024-04-07 14:34:07,450 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:34:07,997 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:34:08,265 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:34:16,019 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:34:16,552 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:34:19,986 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:34:19,988 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:34:21,123 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:34:21,814 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:34:22,250 INFO com.maybestore.Register_demo] - Step 5: Sendkey email test5331@gmail.com
[2024-04-07 14:34:22,250 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:34:22,428 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:34:22,711 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:34:31,786 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:34:33,576 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:34:36,140 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:34:36,140 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:34:36,556 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:34:37,106 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:34:37,394 INFO com.maybestore.Register_demo] - Step 5: Sendkey email :test86531@gmail.com
[2024-04-07 14:34:37,394 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:34:37,538 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:34:37,737 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:34:41,135 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:34:41,715 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:34:44,066 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:34:44,066 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:34:44,465 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:34:44,761 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:34:45,112 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:34:45,403 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:34:45,654 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:34:45,859 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:34:52,097 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:34:53,858 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:34:56,381 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:34:56,382 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:34:57,261 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:34:57,884 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:34:58,171 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:34:58,491 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:34:58,707 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:34:58,950 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:35:07,981 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:35:13,338 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:35:20,985 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:35:20,985 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:35:24,315 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:35:25,233 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:35:26,383 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:35:27,548 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:35:29,155 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:35:31,606 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:35:39,114 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:35:42,452 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:35:46,991 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:35:46,992 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:35:47,641 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:35:49,387 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:35:49,732 INFO com.maybestore.Register_demo] - Step 5: Sendkey email 
[2024-04-07 14:35:49,732 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:35:49,891 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:35:50,523 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:35:57,115 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:35:58,282 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:36:00,706 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:36:00,708 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:36:01,434 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:36:01,786 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:36:02,072 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:36:02,592 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:36:02,761 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:36:04,106 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:36:10,049 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:36:10,726 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:36:12,844 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:36:12,844 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:36:13,100 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:36:13,262 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:36:13,451 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:36:13,535 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:36:13,599 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:36:13,735 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:36:16,413 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:36:17,033 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:36:18,331 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:36:18,332 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:36:18,583 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:36:18,842 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:36:19,076 INFO com.maybestore.Register_demo] - Step 5: Sendkey email :test28839@gmail.com
[2024-04-07 14:36:19,076 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass : 56789
[2024-04-07 14:36:19,233 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:36:22,668 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:36:25,966 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:36:26,476 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:36:28,852 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:36:28,854 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:36:29,132 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:36:29,511 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:36:29,652 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:36:29,751 INFO com.maybestore.Register_demo] - Step 5: Sendkey email :test42945@gmail.com
[2024-04-07 14:36:29,751 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:36:30,025 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:36:31,297 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:36:35,940 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:36:36,360 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:36:38,810 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:36:38,810 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:36:39,170 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:36:39,592 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:36:39,691 INFO com.maybestore.Register_demo] - Step 5: Sendkey email : mai0999@gmail.com
[2024-04-07 14:36:39,967 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass : 123456
[2024-04-07 14:36:40,162 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:36:41,077 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:36:41,077 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:36:46,002 INFO com.maybestore.Register_demo] - Step 1: Hover login text
[2024-04-07 14:36:46,297 INFO com.maybestore.Register_demo] - Step 2: Click register link
[2024-04-07 14:36:48,398 INFO com.maybestore.Register_demo] - Step 2: Click open Register page
[2024-04-07 14:36:48,398 INFO com.maybestore.Register_demo] - Step 3: Sendkey Lastname
[2024-04-07 14:36:48,537 INFO com.maybestore.Register_demo] - Step 4: Sendkey Firstname
[2024-04-07 14:36:48,752 INFO com.maybestore.Register_demo] - Step 5: Sendkey phone
[2024-04-07 14:36:49,061 INFO com.maybestore.Register_demo] - Step 5: Sendkey email
[2024-04-07 14:36:49,184 INFO com.maybestore.Register_demo] - Step 5: Sendkey email :test20186@gmail.com
[2024-04-07 14:36:49,184 INFO com.maybestore.Register_demo] - Step 5: Sendkey pass
[2024-04-07 14:36:49,262 INFO com.maybestore.Register_demo] - Step 6: Click button Register
[2024-04-07 14:36:50,302 INFO com.maybestore.Register_demo] - Step 7: Validation Message
[2024-04-07 14:39:58,604 INFO com.maybestore.Search_demo] - Step 1: Click icon seacrh 
[2024-04-07 14:39:58,888 INFO com.maybestore.Search_demo] - Step 2: Click 'Dam' 
[2024-04-07 14:40:00,156 INFO com.maybestore.Search_demo] - Step 3: Dam page is Display 
[2024-04-07 14:40:51,979 INFO com.maybestore.Search_demo] - Step 1: Click icon seacrh 
[2024-04-07 14:40:52,326 INFO com.maybestore.Search_demo] - Step 2: Click 'Dam' 
[2024-04-07 14:40:53,530 INFO com.maybestore.Search_demo] - Step 3: Dam page is Display 
[2024-04-07 14:41:36,686 INFO com.maybestore.Search_demo] - TC_02_AoSoMi_LinkStep 1: Click icon seacrh 
[2024-04-07 14:41:36,872 INFO com.maybestore.Search_demo] - TC_02_AoSoMi_LinkStep 2: Click 'AoSoMi' 
[2024-04-07 14:41:38,027 INFO com.maybestore.Search_demo] - TC_02_AoSoMi_LinkStep 3: AoSoMi page is Display 
[2024-04-07 14:42:21,474 INFO com.maybestore.Search_demo] - TC_02_AoSoMi_LinkStep 1: Click icon seacrh 
[2024-04-07 14:42:21,759 INFO com.maybestore.Search_demo] - TC_02_AoSoMi_LinkStep 2: Click 'DoBoi' 
[2024-04-07 14:42:23,110 INFO com.maybestore.Search_demo] - TC_02_AoSoMi_LinkStep 3: DoBoi page is Display 
[2024-04-07 14:43:06,519 INFO com.maybestore.Search_demo] - TC_04_DoNgu_LinkStep 1: Click icon seacrh 
[2024-04-07 14:43:06,787 INFO com.maybestore.Search_demo] - TC_04_DoNgu_LinkStep 2: Click 'DoNgu' 
[2024-04-07 14:43:07,687 INFO com.maybestore.Search_demo] - TC_04_DoNgu_LinkStep 3: AoSoMi page is Display 
[2024-04-07 14:43:51,767 INFO com.maybestore.Search_demo] - TC_05_EmptySearchFieldValidationStep 1: Click icon seacrh 
[2024-04-07 14:43:52,123 INFO com.maybestore.Search_demo] - TC_05_EmptySearchFieldValidationStep 2: Sendkey Data 
[2024-04-07 14:43:53,402 INFO com.maybestore.Search_demo] - TC_05_EmptySearchFieldValidationStep 3: Validate field 
[2024-04-07 14:43:53,604 INFO com.maybestore.Search_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:43:53,624 INFO com.maybestore.Search_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:43:57,489 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 1: Click icon seacrh 
[2024-04-07 14:43:58,930 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 2: Sendkey Data 
[2024-04-07 14:43:59,799 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 2: Click box seach
[2024-04-07 14:44:00,693 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 3: Click submit seach
[2024-04-07 14:44:03,164 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 3: Verify 
[2024-04-07 14:44:03,466 INFO com.maybestore.Search_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:44:03,549 INFO com.maybestore.Search_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:44:07,988 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 1: Click icon seacrh 
[2024-04-07 14:44:08,687 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 2: Sendkey Data 
[2024-04-07 14:44:10,156 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 2: Click box seach
[2024-04-07 14:44:10,977 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 3: Click submit seach
[2024-04-07 14:44:12,200 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 3: Verify 
[2024-04-07 14:44:12,344 INFO com.maybestore.Search_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:44:12,378 INFO com.maybestore.Search_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:44:16,737 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 1: Click icon seacrh 
[2024-04-07 14:44:17,984 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 2: Sendkey Data 
[2024-04-07 14:44:21,280 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 3: Click submit seach
[2024-04-07 14:44:23,854 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 4: Verify 
[2024-04-07 14:44:25,943 INFO com.maybestore.Search_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:44:26,104 INFO com.maybestore.Search_demo] - ---------------------- FAILED -----------------------
[2024-04-07 14:44:31,462 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 1: Click icon seacrh 
[2024-04-07 14:44:32,712 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 2: Sendkey Data 
[2024-04-07 14:44:33,749 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 2: Click box seach
[2024-04-07 14:44:34,429 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 3: Click submit seach
[2024-04-07 14:44:34,923 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 3: Verify 
[2024-04-07 14:45:16,718 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 1: Click icon seacrh 
[2024-04-07 14:45:18,835 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 2: Sendkey Data 
[2024-04-07 14:45:19,805 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 2: Click box seach
[2024-04-07 14:45:20,486 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 3: Click submit seach
[2024-04-07 14:45:21,395 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 3: Verify 
[2024-04-07 14:46:08,852 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 1: Click icon seacrh 
[2024-04-07 14:46:09,474 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 2: Sendkey Data 
[2024-04-07 14:46:11,416 INFO com.maybestore.Search_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:46:15,462 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 1: Click icon seacrh 
[2024-04-07 14:46:15,915 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 2: Sendkey Data 
[2024-04-07 14:46:17,082 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 2: Click box seach
[2024-04-07 14:46:17,901 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationSpep 3: Click submit seach
[2024-04-07 14:46:18,915 INFO com.maybestore.Search_demo] - TC_06_SearchFieldWithMissingInformationStep 3: Verify 
[2024-04-07 14:55:14,143 INFO com.maybestore.Cart_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:59:45,444 INFO com.maybestore.Cart_demo] - ---------------------- PASSED -----------------------
[2024-04-07 14:59:45,488 INFO com.maybestore.Cart_demo] - ---------------------- PASSED -----------------------
